id,РџРµСЂРёРѕРґ,Р’С‹СЂСѓС‡РєР°
215743,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4332.0
215744,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5421.5
215744,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6016.9
215744,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4370.0
215745,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5654.5
215745,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4990.0
215745,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6126.4
215746,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4932.0
215746,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3222.0
215746,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4169.7
215747,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4168.0
215747,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3555.0
215747,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4089.3
215748,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4552.0
215748,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5083.0
215748,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5673.2
215749,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4928.0
215749,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5190.0
215749,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5092.5
215750,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3319.0
215750,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4672.3
215750,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4730.0
215751,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5021.5
215751,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4769.0
215751,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5340.0
215752,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5798.2
215752,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4635.0
215752,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5188.5
215753,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4168.0
215753,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4808.0
215753,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4395.5
215754,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6265.2
215754,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4752.0
215754,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5493.0
215755,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4814.0
215755,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4000.0
215755,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4835.9
215756,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5205.5
215756,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4943.0
215756,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5563.0
215757,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4664.0
215757,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4901.0
215757,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4557.4
215758,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5095.0
215758,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6608.2
215758,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5836.0
215759,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5246.2
215759,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5215.0
215759,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5329.0
215760,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5206.1
215760,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4989.0
215760,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5089.0
215761,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3713.8
215761,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5023.0
215761,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4252.0
215762,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5337.0
215762,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4931.0
215762,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5413.3
215763,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5228.0
215763,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,6219.5
215763,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,7208.8
215764,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4359.0
215764,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5878.5
215764,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,7325.4
215765,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4528.0
215765,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4834.0
215765,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5229.2
215766,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4904.0
215766,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4933.2
215766,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4850.0
215767,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4379.3
215767,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5282.0
215767,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4729.0
215768,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4939.0
215768,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4921.0
215768,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4081.0
215769,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5523.8
215769,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4495.0
215769,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4976.5
215770,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5321.4
215770,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5175.0
215770,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5298.0
215771,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5060.0
215771,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5139.5
215771,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5338.4
215772,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3763.0
215772,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4793.9
215772,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4802.0
215773,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4515.0
215773,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4135.4
215773,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5103.0
215774,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5719.0
215774,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5695.6
215774,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5542.0
215775,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4028.0
215775,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3372.8
215775,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4934.0
215776,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4798.8
215776,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4712.0
215776,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4388.0
215777,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4908.0
215777,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4670.0
215777,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5006.7
215778,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5364.0
215778,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4911.0
215778,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5433.6
215779,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5142.0
215779,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5949.0
215779,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5379.6
215780,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4950.0
215780,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5404.5
215780,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5928.4
215781,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5029.0
215781,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5270.8
215781,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4900.0
215782,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5750.4
215782,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5624.0
215782,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5597.0
215783,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4717.0
215783,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4671.0
215783,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4626.0
215784,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3655.4
215784,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4903.0
215784,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4165.0
215785,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5639.8
215785,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5045.0
215785,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5294.0
215786,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4583.8
215786,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3965.0
215786,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4529.0
215787,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5282.0
215787,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5430.2
215787,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5261.0
215788,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5341.5
215788,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5452.0
215788,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5364.0
215789,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5766.0
215789,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6639.6
215789,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4908.0
215790,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5602.0
215790,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6343.0
215790,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4897.0
215791,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6675.4
215791,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5095.0
215791,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5872.0
215792,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5012.0
215792,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5391.0
215792,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5192.1
215793,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4530.0
215793,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5067.0
215793,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5662.4
215794,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4964.0
215794,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,6045.5
215794,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,7112.8
215795,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4583.0
215795,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5055.5
215795,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5595.0
215796,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4802.0
215796,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4903.1
215796,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4582.0
215797,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4596.8
215797,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4550.0
215797,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3926.0
215798,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4590.2
215798,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4883.0
215798,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4656.5
215799,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4665.1
215799,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4648.0
215799,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3798.0
215800,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5919.2
215800,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5036.0
215800,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5439.5
215801,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4570.0
215801,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5345.5
215801,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6147.6
215802,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4955.0
215802,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5257.9
215802,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5154.0
215803,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5601.5
215803,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6016.2
215803,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5273.0
215804,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5238.5
215804,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5681.8
215804,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4877.0
215805,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4126.0
215805,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4746.1
215805,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4691.0
215806,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4787.5
215806,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4507.0
215806,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5160.6
215807,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5601.0
215807,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4914.0
215807,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4448.6
215808,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4353.0
215808,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3327.0
215808,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4346.2
215809,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4997.0
215809,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4607.0
215809,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4399.0
215810,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4663.0
215810,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5515.0
215810,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6383.4
215811,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4553.0
215811,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4113.6
215811,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5210.0
215812,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,7167.4
215812,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4439.0
215812,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5831.0
215813,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5150.2
215813,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5051.0
215813,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5034.5
215814,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5555.8
215814,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4733.0
215814,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5132.0
215815,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6217.4
215815,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4735.0
215815,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5459.5
215816,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5201.0
215816,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4917.5
215816,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4801.8
215817,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5945.0
215817,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6509.2
215817,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5444.0
215818,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,3623.0
215818,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4440.7
215818,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4416.0
215819,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4193.0
215819,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4909.3
215819,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4869.0
215820,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4353.5
215820,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,3642.4
215820,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5324.0
215821,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6961.4
215821,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5017.0
215821,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5989.0
215822,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4928.0
215822,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4036.0
215822,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4939.5
215823,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5600.0
215823,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5153.0
215823,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,4895.6
215824,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4781.0
215824,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4950.5
215824,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5227.4
215825,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5053.0
215825,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5063.5
215825,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5202.6
215826,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5073.0
215826,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5192.7
215826,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4999.0
215827,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5419.2
215827,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4900.0
215827,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5108.5
215828,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5259.1
215828,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5240.0
215828,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4405.0
215829,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,6636.2
215829,РїСЂРµРїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,4633.0
215829,РїСЂРµРґС‹РґСѓС‰РёР№_РјРµСЃСЏС†,5636.5
215830,С‚РµРєСѓС‰РёР№_РјРµСЃСЏС†,5323.8
